no,title,county,town,address,tel,mobile
1330,社團法人中華民國士林靈糧堂社會福利協會,台北市,內湖區,臺北市內湖區明湖里1鄰康寧路3段99巷 6弄12號1樓,無,02-26335990
1331,康寧學校財團法人康寧大學,台北市,內湖區,臺北市內湖區金湖里康寧路3段75巷137號,無,02-26321181
1332,台北市文山區順興社區發展協會,台北市,文山區,臺北市文山區順興里興隆路4段165巷12號1.2樓&忠順區民活動中心(忠順街2段 22號2樓),無,02-29395932
1333,臺北市文山區老人服務中心(財團法人恆安社會福利慈善事業基金會),台北市,文山區,臺北市文山區萬興里萬壽路27號6樓,無,02-22344893
1334,台灣迦美福音傳播協會,台北市,文山區,臺北市文山區景華里三福街74巷2號1樓,無,02-29348952
1335,臺北市文山區興旺社區發展協會,台北市,文山區,臺北市文山區興旺里福興路5號,無,0936-048808
1336,臺北市文山區順興里辦公處,台北市,文山區,臺北市文山區順興里興隆路4段165巷50號1樓及保儀路138巷26-28號(司法新 村)、木柵忠順廟,無,0934-143675
1337,財團法人台北市活石基督徒團契,台北市,文山區,臺北市文山區萬興里指南路2段45巷24弄17號,無,02-29399784
1338,台北市文山區樟林社區發展協會,台北市,文山區,臺北市文山區樟文里木新路3段310巷4號2樓之1,無,02-29369071
1339,中華民國紅心字會(興隆),台北市,文山區,臺北市文山區明義里興隆路4段105巷47號1樓,無,02-2367119
1340,台北市文山區景慶社區發展協會,台北市,文山區,臺北市文山區景慶里景福街126號， 羅斯福路6段393號6.8樓,無,0922-313747
1341,台北市梘尾關懷互助協會,台北市,文山區,臺北市文山區景慶里萬慶街6號,無,02-89351788
1342,財團法人利伯他茲教育基金會,台北市,文山區,臺北市文山區木新里永安街1號,無,02-29394359
1343,社團法人台北市基督教萬芳浸信會,台北市,文山區,臺北市文山區萬芳里萬美街1段19巷5號,無,02-22303518
1344,財團法人台北市松年長春社會福利基金會(開元),台北市,文山區,"臺北市文山區木新里開元街25,27號",無,02-25000206
1345,台灣美滿家庭社區服務協會,台北市,文山區,臺北市文山區萬興里指南路2段11號,無,02-29390544
1346,台北市文山區德芳社區發展協會,台北市,文山區,"臺北市文山區興邦里興隆路2段153巷6弄5號1樓
臺北市文山區興隆路2段97號4樓",無,0952-858586
1347,台北市文山區萬和社區發展協會,台北市,文山區,臺北市文山區萬和里汀州路4段251、 253號1樓、萬福區民活動中心,無,02-89310117
1348,臺北市文山區忠順社區發展協會,台北市,文山區,"臺北市文山區忠順里興隆路4段145巷9弄3號
臺北市文山區興隆路4段145巷30號",無,02-29399569
1349,臺北市文山區樟新社區發展協會,台北市,文山區,臺北市文山區樟新里一壽街22號9樓教室2,無,02-29376288
1350,社團法人中華民國沐光家園癌友關懷協會,台北市,文山區,臺北市文山區興業里興隆路2段220巷 51-1號,無,02-29305747
1351,社團法人台灣喜樂家族協會(靜心),台北市,文山區,臺北市文山區興福里景華街121巷7弄2號,無,0955-004491
1352,臺北市文山區華興里辦公處,台北市,文山區,"臺北市文山區華興里木柵路1段177號3樓之1
臺北市文山區木柵路1段264號",無,02-29361780
1353,家禾認知社區關懷協會,台北市,文山區,臺北市文山區政大里政大1街3號1樓,無,0928-591139
1354,臺北市文山區景人社區發展協會,台北市,文山區,臺北市文山區景仁里景福街5號1樓,無,0937-939606
1355,社團法人台北市文山區明興社區發展協會,台北市,文山區,"臺北市文山區明興里木柵路2段109巷25弄6號
臺北市文山區明興里興隆路4段61號",無,02-22340391
1356,財團法人臺北市松年長春社會福利基金會(景華),台北市,文山區,臺北市文山區景華里景華街49巷1號,無,02-89311230
1357,臺北市文山區萬盛里辦公處,台北市,文山區,臺北市文山區萬盛里興隆路1段15號3樓 (臺北花木批發市場),無,02-29343389
1358,臺北市文山區興福里辦公處,台北市,文山區,臺北市文山區興福里景華街121巷7弄1號,無,02-29322888
1359,社團法人台灣守護有祢生命關懷協會(守護八禱小站),台北市,北投區,臺北市北投區立農里吉利街231號1樓,無,02-28942293
1360,臺北市北投區硫磺谷社區發展協會,台北市,北投區,臺北市北投區文化里文化三路4、5樓,無,0910-412056
1361,臺北市北投區我愛石牌社區發展協會,台北市,北投區,臺北市北投區石牌里建民路116巷13 號,無,02-28201369
1362,臺北市北投區吉慶社區發展協會,台北市,北投區,臺北市北投區吉慶里致遠二路61巷2-2號,無,02-28282002
1363,社團法人中華仁親社區關懷協會 (北投好厝邊),台北市,北投區,臺北市北投區中心里大業路721號1樓,無,02-28914149
1364,社團法人台灣愛喜樂關懷協會,台北市,北投區,臺北市北投區裕民里明德路161號1樓,無,02-28224466
1365,臺北市北投區振華社區發展協會,台北市,北投區,臺北市北投區振華里裕民一路40巷37號 1樓,無,02-28236110
1366,社團法人台灣守護有祢生命關懷協會(守護復興崗小站),台北市,北投區,臺北市北投區稻香里稻香路81號6樓(第一及二教室),無,02-28942293
1367,台北市北投區榮光社區發展協會,台北市,北投區,臺北市北投區榮光里石牌路1段166巷43弄15號,無,02-28231593
1368,臺北市北投區立群社區發展協會,台北市,北投區,臺北市北投區立賢里尊賢街251巷18號1樓 (里民活動場所),無,02-28225613
1369,臺北市北投區幸福永和社區發展協會,台北市,北投區,臺北市北投區永和里行義路63號,無,02-28753298
1370,社團法人國際奔享體驗教育發展協會(吉利真光),台北市,北投區,臺北市北投區吉利里石牌路1段39巷80弄41號1樓,無,02-28288884
1371,台北市石牌長青會,台北市,北投區,臺北市北投區長安里中央北路1段12號3樓及4樓,無,02-28913812
1372,台北市石牌全人關懷協會,台北市,北投區,臺北市北投區榮華里明德路283號,無,02-28262602#11
1373,社團法人台灣多元社會福利協會 (溫馨園),台北市,北投區,臺北市北投區溫泉里溫泉路68-10號,無,02-28927001
1374,社團法人台灣喜樂家族協會(關渡據點）,台北市,北投區,臺北市北投區關渡里知行路260巷26號,無,0975-661071
1375,財團法人台北市北投文化基金會,台北市,北投區,臺北市北投區林泉里中山路5-12號(據點設於北投社區大學內，同為新民國中後門地址),無,02-28917453
1376,臺北市北投區新石牌社區發展協會,台北市,北投區,臺北市北投區石牌里自強街120巷15弄8號,無,02-28236699
1377,臺北市北投區清江社區發展協會,台北市,北投區,臺北市北投區清江里清江路201號,無,02-28922543
1378,臺北市北投區永和社區發展協會,台北市,北投區,臺北市北投區永和里行義路138-1號1樓,無,02-28765741
1379,台北市北投區福興社區發展協會,台北市,北投區,臺北市北投區福興里自強街5巷22號,無,0955-404968
1380,社團法人中華健康美好生活協會 (洲美),台北市,北投區,臺北市北投區洲美里福美路207號、209號1樓,無,0910-302055
1381,社團法人國際奔享體驗教育發展協會(稻香真光),台北市,北投區,臺北市北投區稻香路81號,無,02-28288884
1382,臺北市北投區裕民里辦公處,台北市,北投區,臺北市北投區裕民里懷德街14巷17號,無,0910-302055
1383,社團法人台北市北投區尊賢社區發展協會,台北市,北投區,臺北市北投區尊賢里尊賢街302巷19號1樓,無,02-28270945
1384,臺北市松山區建源社區發展協會,台北市,松山區,臺北市松山區復建里八德路3段158巷7弄47號,無,02-25791689
1385,財團法人伊甸社會福利基金會,台北市,松山區,臺北市松山區復勢里八德路3段155巷4弄35號1樓,無,02-25702560
1386,社團法人台北市向日葵慈善協會,台北市,松山區,臺北市松山區東勢里南京東路4段133巷 7弄9號1樓,無,02-87706501
1387,臺北市松山區慈祐里辦公處,台北市,松山區,臺北市松山區慈祐里八德路4段580號1樓,無,0988-587216
1388,財團法人雙福社會福利慈善事業基金會(蒙恩),台北市,松山區,臺北市松山區復勢里光復北路112號8樓,無,02-23922993
1389,社團法人中國老人教育協會,台北市,松山區,臺北市松山區自強里三民路35巷9號,無,02-27565010
1390,社團法人台北市二村基石關懷協會,台北市,松山區,臺北市松山區東榮里民生東路5段69巷2弄10、12號,無,02-27632002
1391,世界潘氏宗親總會,台北市,松山區,臺北市松山區東光里南京東路5段29號3樓,無,02-27678497
1392,社團法人愛樂福關懷文創發展協會,台北市,松山區,臺北市松山區莊敬里撫遠街367巷4號,無,02-27649475
1393,財團法人中華基督教衛理公會恩友堂,台北市,松山區,臺北市松山區安平里寶清街123號,無,02-27670760
1394,社團法人台北市光鹽關懷發展協會,台北市,松山區,臺北市松山區東勢里南京東路4段107號 12樓,無,02-27123242
1395,社團法人台北市長期照護發展協會,台北市,松山區,臺北市松山區自強里三民路35巷9號1樓,無,02-27420058
1396,臺北市松山區東勢里辦公處,台北市,松山區,臺北市松山區東勢里南京東路4段133巷 8弄7號、17號,無,02-27170369
1397,財團法人中華民國佛教慈濟慈善事業基金會(松山聯絡處),台北市,松山區,臺北市松山區吉祥里南京東路5段188號 16樓,無,0937-903855
1398,財團法人臺安基金會(基督復臨安息日會松山教會),台北市,松山區,臺北市松山區福成里敦化南路1段78號,無,02-27716823
1399,臺北市體適能指導工作人員職業工會,台北市,松山區,臺北市松山區美仁里敦化北路3號,無,0985-985586
1400,臺北市松山區中正里辦公處,台北市,松山區,臺北市松山區中正里長安東路2段229號 12樓,無,02-27717533
1401,社團法人台北市銀髮族協會(松山),台北市,松山區,臺北市松山區安平里寶清街42號2樓,無,02-87806411
1402,臺北市松山區安平社區發展協會,台北市,松山區,臺北市松山區安平里寶清街42號2樓,無,02-27636898
1403,中華樂活推廣協會,台北市,松山區,臺北市松山區三民路136巷3號,無,0937-073980
1404,財團法人臺北市松年長春社會福利基金會（松山）,台北市,松山區,臺北市松山區慈祐里饒河街105號,無,0983-180401
1405,財團法人台北市私立永年社會福利慈善基金會,台北市,松山區,臺北市松山區復勢里光復北路80巷1號1樓,無,02-25773533
1406,財團法人弘道老人福利基金會(松山),台北市,松山區,臺北市松山區民福里復興北路451號1樓,無,02-66131314
1407,臺北市信義區三犁里辦公處,台北市,信義區,臺北市信義區三犁里信義路5段150巷14弄6號1樓,無,0911-822428
1408,社團法人台灣厝邊有愛關懷協會 (中坡教會),台北市,信義區,臺北市信義區中坡里大道路127-1號,無,02-27260320
1409,臺北市信義松光里辦公處,台北市,信義區,臺北市信義區松光里忠孝東路5段492巷 32號,無,02-27278925
1410,財團法人台北市基督教全人福利事業基金會(吳興教會),台北市,信義區,臺北市信義區三張里吳興街269巷18弄8號,無,02-27589796
1411,社團法人台灣厝邊有愛關懷協會 (永吉教會),台北市,信義區,臺北市信義區廣居里虎林街155、157、 159號,無,02-27238578
1412,財團法人中華民國大同老人福利基金會,台北市,信義區,臺北市信義區興雅里基隆路1段155號3樓之6-9,無,02-27670563
1413,臺北市信義區西村里辦公處,台北市,信義區,臺北市信義區西村里基隆路1段364巷22號,無,02-27586396
1414,臺北市基督教新榮耀堂福音協進會,台北市,信義區,臺北市信義區大道里忠孝東路5段782號,無,02-27276003
1415,臺北市信義區永安社區發展協會,台北市,信義區,臺北市信義區長春里松山路294號4樓,無,0963-763236
1416,台北市紅十字會,台北市,信義區,臺北市信義區中興里信義路4段415號5樓之3,無,02-27583009
1417,臺北市信義區五全里辦公處,台北市,信義區,臺北市信義區五全里永吉路278巷1弄13號,無,02-27620007
1418,臺北市信義區中行里辦公處,台北市,信義區,臺北市信義區中行里福德街268巷32號,無,02-27274777
1419,臺北市信義區惠安里辦公處,台北市,信義區,臺北市信義區惠安里吳興街506巷21號,無,02-27588650
1420,臺北市信義區松友社區發展協會,台北市,信義區,臺北市信義區松友里信義路6段76巷2弄 22號1樓,無,02-23466669
1421,財團法人台北市中華基督教信義會(復興堂),台北市,信義區,臺北市信義區中興里信義路4段375號10樓之2,無,02-27200440
1422,台北市君賀人本關懷協會,台北市,信義區,"臺北市信義區中行里福德街221巷15號
（瑠公國中）",無,02-23278616
1423,中華民國紅心字會(信義),台北市,信義區,臺北市信義區興雅里松隆路36號4樓,無,02-87870300
1424,社團法人臺北市信義區雙和社區發展協會,台北市,信義區,臺北市信義區雙和里吳興街284巷24弄 12號(雙和社區活動中心),無,02-27381447
1425,中華民國老人福利協進會,台北市,信義區,臺北市信義區信安街78-80號2樓,無,02-27382357
1426,財團法人中華民國佛教慈濟慈善事業基金會(東區會所),台北市,信義區,臺北市信義區永吉里松隆路327號,無,0937-903855
1427,臺北市信義區安康里辦公處,台北市,信義區,臺北市信義區安康里虎林街232巷55號,無,02-27273989
1428,社團法人台北市銀髮族協會(信義),台北市,信義區,臺北市信義區中坡里中坡南路277號1樓,無,02-87806411
1429,臺北市信義區挹翠社區發展協會,台北市,信義區,臺北市信義區六合里紫雲街23號1樓,無,02-27228636
1430,臺北市信義區雙春社區發展協會,台北市,信義區,臺北市信義區長春里松山路294號2樓,無,02-27695123
1431,財團法人雙福社會福利慈善事業基金會 (信義),台北市,信義區,"臺北市信義區正和里光復南路443巷9號
／光復南路447-44號",無,02-27299580
1432,臺北市信義區國業里辦公處,台北市,信義區,臺北市信義區國業里虎林街222巷15號,無,02-27262518
1433,臺北醫學大學高齡健康管理學系 (大我新舍),台北市,信義區,臺北市信義區黎安里和平東路3段599號,無,02-27361661
1434,財團法人臺北醫學大學展齡中心 (信義),台北市,信義區,臺北市信義區景勤里吳興街156巷16弄7號1樓,無,02-27365986
1435,臺北市南港區仁福社區發展協會,台北市,南港區,臺北市南港區仁福里福德街373巷61號1樓,無,0908-279069
1436,財團法人台灣基督傳道會復生教會,台北市,南港區,臺北市南港區舊莊里南深路21巷18號,無,02-27822075
1437,社團法人中華基督教加倍愛全人關懷協會,台北市,南港區,臺北市南港區中南里忠孝東路7段625巷 16號,無,02-26538820
1438,"社團法人台灣厝邊有愛關懷協會
（鍚安教會）",台北市,南港區,臺北市南港區玉成里玉成街20號,無,02-27831891
1439,臺北市南港舊莊社區發展協會,台北市,南港區,臺北市南港區舊莊里舊莊街1段91巷11號,無,0935-633688
1440,臺北市南港區仁福里辦公處,台北市,南港區,臺北市南港區仁福里福德街443號1樓,無,0919-619949
1441,社團法人臺灣厝邊有愛關懷協會 (中研教會),台北市,南港區,臺北市南港區中研里研究院路2段11巷5號,無,02-27824636
1442,台北市後山埤文化發展協會,台北市,南港區,臺北市南港區聯成里東新街77巷31號,無,02-27851737
1443,財團法人以琳基督徒中心,台北市,南港區,臺北市南港區合成里中坡北路92號2樓,無,02-26511002
1444,臺北市全人探索協會,台北市,南港區,臺北市南港區玉成里八德路4段768之1號4樓至6樓,無,02-27826939
1445,台北市南港區鴻福社區發展協會,台北市,南港區,臺北市南港區鴻福里成福路92號1樓臺北市南港區鴻福里成福路82號1樓,無,02-27834848
1446,臺北市南港區中研新村社區發展協會,台北市,南港區,"臺北市南港區中研里研究院路2段70巷 47弄4號1樓
臺北市南港區中研里研究院路2段70巷 12號2樓",無,0986-028209
1447,財團法人弘道老人福利基金會,台北市,南港區,臺北市南港區中南里市民大道8段588巷 18號,無,0979-810136
1448,臺北市南港區新富里辦公處,台北市,南港區,臺北市南港區新富里富康街25號,無,02-27828495
1449,臺北市南港區久如社區發展協會,台北市,南港區,臺北市南港區九如里研究院路2段208號 1樓,無,02-26516600
1450,社團法人中華民國我願意全人關懷協會,台北市,南港區,臺北市南港區萬福里東新街64巷7、 11、13號B1,無,02-27826248
1451,臺北市南港區好厝邊社區發展協會,台北市,南港區,臺北市南港區中研里研究院路2段70巷 12號2樓（中研區民活動中心）,無,02-27827592
1452,社團法人台灣多元社會福利協會 (瀞德),台北市,南港區,臺北市南港區西新里成功路1段82巷11號,無,02-26536103
1453,財團法人一粒麥子社會福利慈善事業基金會,台北市,萬華區,臺北市萬華區新和里萬大路237巷13弄3號1樓,無,02-23320669
1454,臺北市萬華區華江社區發展協會,台北市,萬華區,臺北市萬華區華江里長順街127號(長順區民活動中心),無,02-23081454
1455,臺北市萬華區新忠里辦公處,台北市,萬華區,臺北市萬華區新忠里西藏路125巷7號1樓(里民活動場所),無,02-23392806
1456,財團法人環宇國際文化教育基金會(萬華),台北市,萬華區,臺北市萬華區錦德里寶興街136號1樓,無,02-23098844
1457,中華民國雙囍老人義務教育推廣協會,台北市,萬華區,臺北市萬華區壽德里萬大路411號2樓萬青區民活動中心,無,02-23317158#18
1458,財團法人台北市中國基督教靈糧世界佈道會台北靈糧堂(雙園靈糧福音中心),台北市,萬華區,"臺北市萬華區和德里西園路2段362及 364號4樓,與362號5樓",無,02-23077700
1459,財團法人台北市中國基督教靈糧世界佈道會台北靈糧堂(萬華靈糧福音中心),台北市,萬華區,臺北市萬華區仁德里桂林路27號1樓及桂林路31號1樓,無,02-23315658
1460,社團法人台北市艾馨公益慈善會,台北市,萬華區,臺北市萬華區福音里康定路229號6樓,無,02-23366516
1461,財團法人天主教聖母聖心會,台北市,萬華區,臺北市萬華區雙園里興寧街70號,無,02-23028934
1462,臺北市萬華區青年社區發展協會,台北市,萬華區,"臺北市萬華區新和里中華路2段416巷9- 3、9-4號(青年社區)
臺北市萬華區新和里青年社區30巷",無,02-23031537
1463,臺北市萬華區馬場町社區發展協會,台北市,萬華區,臺北市萬華區騰雲里國興路1巷2-4號 (騰雲里里民活動中心),無,0983-372223
1464,中華民國紅十字會,台北市,萬華區,臺北市萬華區糖廍里艋舺大道303號1、 4樓,無,02-23628232#410
1465,臺北市萬華區保德社區發展協會,台北市,萬華區,臺北市萬華區保德里東園街140巷8號臺北市萬華區東園街140巷10號,無,02-23323337
1466,臺北市萬華區萬大社區發展協會,台北市,萬華區,"臺北市萬華區壽德里萬大路329巷25號1樓
台北市萬華區萬大路329巷27弄4號",無,02-23090713
1467,臺北市和德長壽健康促進協會,台北市,萬華區,臺北市萬華區和德里興義街25號,無,02-23395285
1468,臺北市萬華日祥關懷協會,台北市,萬華區,臺北市萬華區日祥里青年路186-1號,無,02-23376359
1469,財團法人天主教單國璽弱勢族群社福基金會,台北市,萬華區,臺北市萬華區日善里西藏路201號,無,02-23045899
